User_ID,Trip_ID,Point_ID,Latitude,Longitude,Time,Date,Speed,Altitude,Speed_km/h,Latitude_WGS84,Longitude_WGS84,Distance,Time_Difference,Acceleration
Bullis1,002,45,60297504,15243664,17:46:32,10-06-2011,1350,-1,13.5,60.49584,15.406106666666666,0.08829570014961748,37.0,0.06156156156156156
Bullis1,002,46,60297129,15243072,17:47:15,10-06-2011,1670,-1,16.7,60.495215,15.40512,0.08803015553125042,43.0,0.020671834625322984
Bullis1,002,47,60296669,15243201,17:47:48,10-06-2011,2430,-1,24.3,60.49444833333333,15.405335000000001,0.08605869799027169,33.0,0.06397306397306399
Bullis1,002,48,60296876,15245940,17:48:18,10-06-2011,4340,-1,43.4,60.494793333333334,15.4099,0.2529242806462291,30.0,0.17685185185185184
Bullis1,002,49,60296495,15248516,17:48:48,10-06-2011,3270,-1,32.7,60.49415833333333,15.414193333333333,0.24549487792137725,30.0,-0.09907407407407405
Bullis1,002,50,60296889,15249200,17:49:18,10-06-2011,3610,-1,36.1,60.494815,15.415333333333333,0.09606923575770059,30.0,0.031481481481481485
Bullis1,002,51,60298039,15248478,17:49:48,10-06-2011,3370,-1,33.7,60.49673166666667,15.41413,0.22307868995949381,30.0,-0.022222222222222202
Bullis1,002,52,60300066,15246085,17:50:48,10-06-2011,2150,-1,21.5,60.50011,15.410141666666666,0.4345233786767596,60.0,-0.0564814814814815
Bullis1,002,53,60299789,15246912,17:54:22,10-06-2011,2340,-1,23.4,60.49964833333333,15.41152,0.09127508900357541,214.0,0.002466251298026994
Bullis1,002,54,60298913,15247741,17:54:52,10-06-2011,3760,-1,37.6,60.49818833333333,15.412901666666667,0.17910764782812788,30.0,0.1314814814814815
Bullis1,002,55,60297576,15249262,17:55:22,10-06-2011,2080,-1,20.8,60.49596,15.415436666666666,0.2840151769657405,30.0,-0.15555555555555556
Bullis1,003,1,60292550,15247202,05:01:03,11-06-2011,90,-1,0.9,60.48758333333333,15.412003333333333,0,0,0
Bullis1,003,2,60292628,15248116,05:08:52,11-06-2011,4070,-1,40.7,60.48771333333333,15.413526666666666,0.08468475302860133,469.0,0.02357261312485193
Bullis1,003,3,60291528,15246334,05:09:22,11-06-2011,1530,-1,15.3,60.48588,15.410556666666666,0.2608167975721175,30.0,-0.2351851851851852
Bullis1,003,4,60290496,15243581,05:09:52,11-06-2011,3579,-1,35.79,60.48416,15.405968333333334,0.3158410160775755,30.0,0.1897222222222222
Bullis1,003,5,60289053,15244994,05:10:22,11-06-2011,4940,-1,49.4,60.481755,15.408323333333334,0.2969184547647816,30.0,0.1260185185185185
Bullis1,003,6,60288371,15244152,05:10:52,11-06-2011,1060,-1,10.6,60.48061833333333,15.40692,0.1479391579244017,30.0,-0.3592592592592592
